authorId,contrib_index,description,type,syntax,semantic
VXNlcjozOTVjZGEzMS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,169,Ces derniers étant essentiels au bien-être des populations,statement,positive,neutral
VXNlcjozOTVjZGEzMS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,169,Les gouvernements peuvent ainsi redistribuer les ressources pour soutenir les plus démunis,proposition,positive,positive
VXNlcjozOTVjZGEzMS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,169,"En réduisant la TVA sur les produits de première nécessité, on encourage la consommation et l'investissement dans ces catégories",statement,positive,neutral
VXNlcjozOTVjZGEzMS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,169,Cela pourrait également favoriser une économie plus équitable et plus durable,proposition,positive,positive
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,Ce que chaque Français perçoit est le fruit de son travail,statement,positive,neutral
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,Cesser de diviser le peuple en définissant des classes appelées riches et pauvres,proposition,negative,neutral
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,Suppression de la CSG pour tous les retraités,proposition,positive,negative
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,Idem pour la taxe d'habitation; suppression pour TOUS les français,proposition,positive,negative
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,"Supprimer les niches fiscales, y compris celle des journalistes !",proposition,positive,negative
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,Indexation des retraites; les retraités ont travaillé beaucoup plus et cotisé plus que les personnes aujourd'hui en activité,statement,positive,negative
VXNlcjpmMWViODgxOC0xZDU0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,170,Les recettes de ces cotisations ont été dilapidées par l'Etat; les retraités ne doivent pas en souffrir,statement,negative,negative
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,Le CICE n'a pas de raison de profiter aux multinationales,statement,negative,negative
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,Carrefour touche 2M€ et détruit 2500 emplois en France,statement,negative,negative
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,Le CICE devrait être réservé aux PME qui créent de l'emploi,proposition,positive,neutral
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,Rétablir un plafond du chiffre d'affaire pour les entreprises bénéficiaires du CICE,proposition,positive,neutral
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,Rétablir l'ISF permettrait de faire rentrer 2M€ dans les caisses de l'état,statement,positive,positive
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,Le rétablissement de l'ISF permettrait de diminuer les charges/taxes/impôts des moins favorisés,proposition,positive,positive
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,171,"Au contraire, le rétablissement de l'ISF ne donnerait pas plus d'argent aux smicards",statement,negative,negative
VXNlcjpjMGEzZDQ4OS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,172,Éliminer les doublons dans la gestion de la France,statement,negative,negative
VXNlcjpjMGEzZDQ4OS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,172,La France doit se doter d'un système de gestion efficace pour éradiquer les doublons,proposition,positive,positive
VXNlcjpjMGEzZDQ4OS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,172,Les erreurs de gestion peuvent être évitées en supprimant les doublons,statement,negative,negative
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,174,Le gouvernement propose de remplacer le taux unique de TVA par deux taux distincts,statement,positive,neutral
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,174,Un taux de TVA plus bas pour les petits commerces,proposition,negative,positive
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,174,Cela vise à favoriser la compétitivité des petits commerces,proposition,positive,positive
VXNlcjoxMGY0NzkyYS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,175,"[PARSE_FAIL] CSV illisible: Error tokenizing data. C error: Expected 4 fields in line 3, saw 6
",statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,Supprimer les retraites de nos anciens présidents,statement,negative,negative
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,et députes actuels qui travaillent,statement,negative,negative
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,évasion fiscale et niches fiscales,proposition,positive,negative
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,plusieurs tranches impôts,statement,negative,negative
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,Note: The text is quite concise and doesn't provide many distinct ideas. However,statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,Here's a brief explanation of each idea:,statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,"* ""Supprimer les retraites de nos anciens présidents"" is a statement that proposes eliminating retirement benefits for former presidents.",statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Type: statement,statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Syntax: negative (it implies that something should be removed),statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Semantic: negative (it has a critical tone towards the current system),statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,"* ""et députes actuels qui travaillent"" is a statement that adds to the previous idea",statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Type: statement,statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Syntax: negative (it implies that something should be removed),statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Semantic: negative (it has a critical tone towards the current system),statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,"* ""évasion fiscale et niches fiscales"" is a proposition that suggests addressing tax evasion and special tax loopholes.",statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Type: proposition,statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Syntax: positive (it proposes a solution),statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Semantic: negative (it implies that there are problems with the current tax system),statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,"* ""plusieurs tranches impôts"" is a statement that mentions multiple income tax brackets.",statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Type: statement,statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Syntax: negative (it doesn't have an explicit syntax,statement,positive,neutral
VXNlcjozMDYxMzZlOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,176,	+ Semantic: neutral (it simply states a fact about the tax system),statement,positive,neutral
VXNlcjo3Y2ZmNjNmYy0xZGE0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,177, Tout le monde doit être soumis à l'impôt ,statement,negative,neutral
VXNlcjo1ODkzYzFjNi0xYmMyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,179,L'IFI devrait tenir compte de la composition du foyer fiscal concerné,statement,positive,neutral
VXNlcjo1ODkzYzFjNi0xYmMyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,179,Les célibataires possédant 1M€ de biens immobiliers ne sont pas imposés,statement,negative,negative
VXNlcjo1ODkzYzFjNi0xYmMyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,179,S'ils se mettent en couples ils le deviennent,statement,negative,negative
VXNlcjo1ODkzYzFjNi0xYmMyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,179,Se sont-ils 'enrichis' ?,proposition,positive,negative
VXNlcjo1ODkzYzFjNi0xYmMyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,179,La modification (seuil par part) pourrait être faite à rendement de l'impôt constant en modifiant les seuils,proposition,positive,neutral
VXNlcjo4NjQyYmRiMC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,181,Les retraites doivent être réindexées sur l'inflation pour prendre en compte la perte de valeur du pouvoir d'achat,statement,negative,neutral
VXNlcjo4NjQyYmRiMC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,181,Réindexer les retraites sur l'inflation est une mesure urgente pour protéger les pensions des seniors,proposition,positive,positive
VXNlcjo5ZTQyZWRmYi0xY2M0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,182,Les produits de luxe sont soumis à une TVA à 33%,statement,positive,neutral
VXNlcjo5ZTQyZWRmYi0xY2M0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,182,Cette TVA est appliquée aux produits alimentaires,proposition,positive,neutral
VXNlcjo5ZTQyZWRmYi0xY2M0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,182,Les produits de mode et les voitures sont également concernés par cette TVA,statement,positive,neutral
VXNlcjo5ZTQyZWRmYi0xY2M0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,182,La TVA à 33% pénalise les achats de luxe,proposition,negative,negative
VXNlcjpmNjZlMTA3MS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,183,Les géants de l'industrie évitent le paiement de leurs impôts,statement,negative,negative
VXNlcjpmNjZlMTA3MS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,183,Il est essentiel d'éradiquer la pratique de l'évasion fiscale chez les géants de l'industrie,proposition,positive,negative
VXNlcjpmNjZlMTA3MS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,183,Les gouvernements doivent prendre des mesures pour empêcher ces pratiques,proposition,positive,neutral
VXNlcjo4Y2I0ZjkzOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,184,Contribution de tous les Français à l'IRPP,statement,positive,neutral
VXNlcjo4Y2I0ZjkzOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,184,Faire participer tout le monde à l'IRPP,proposition,positive,positive
VXNlcjo4Y2I0ZjkzOS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,184,Cette contribution permettrait une répartition plus équitable des richesses,statement,negative,positive
VXNlcjowMTEzNzkyOC0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,186,Revoir la grille de l'impôt sur le revenu,statement,negative,neutral
VXNlcjowMTEzNzkyOC0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,186,Tout le monde doit payer en fonction de ses revenus,proposition,positive,positive
VXNlcjpiNzgzNmM5My0xOTdiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,188,Les plus riches doivent contribuer avec justice,statement,negative,positive
VXNlcjpiNzgzNmM5My0xOTdiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,188,Créer une TVA sur les produits de luxe,proposition,positive,neutral
VXNlcjpiNzgzNmM5My0xOTdiLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,188,Baisser la TVA sur les produits de première nécessité,proposition,positive,neutral
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,CSG pour tout le monde,statement,positive,neutral
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Inclure les aides gouvernementales ou régionales dans l'impôt sur le revenu,proposition,positive,positive
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Taxer les impôts sur le revenu pour tous,statement,negative,negative
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Retour de l'ISF sur le capital,proposition,positive,neutral
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Taxation des GAFA (taxe sur le chiffre d'affaires),proposition,positive,positive
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Impôt à la source ou taxe importante pour les PDG de sociétés non résidents en France,proposition,negative,negative
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Taxer les routiers étrangers comme dans certains pays européens,proposition,positive,negative
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Vignette pour tous les transporteurs,proposition,positive,neutral
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,"TVA augmentée sur les voyages à l'étranger (croisières, vols etc...)",proposition,negative,negative
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,"TVA augmentée sur les produits de luxe (y compris téléphones portables, tabac, alcool...)",proposition,negative,negative
VXNlcjo4ZGMyYzk3Yy0xOTVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,189,Taxation des locations Airbnb à 50% dès le 1er euro,proposition,negative,negative
VXNlcjpkZTIzYzdjNC0xZDUyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,192,"[PARSE_FAIL] Colonnes manquantes: ['description', 'type', 'syntax', 'semantic']",statement,positive,neutral
VXNlcjpjZjEyNTIzOS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,193,Augmenter la progressivité de l'impôt sur le revenu,statement,negative,neutral
VXNlcjpjZjEyNTIzOS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,193,Ajouter des tranches pour les hauts revenus,proposition,positive,negative
VXNlcjpjZjEyNTIzOS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,193,Baisser le taux de TVA pour les biens de première nécessité,proposition,positive,positive
VXNlcjoxMmRhMzVmNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,194,Simplicité stabilité éviter les impositions cachées,statement,negative,neutral
VXNlcjoxMmRhMzVmNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,194,Tous les citoyens doivent contribuer pour se sentir concernés,proposition,positive,positive
VXNlcjoxMmRhMzVmNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,194,Revenir sur l'exonération de l'impôt sur le revenu,proposition,negative,negative
VXNlcjoxMmRhMzVmNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,194,Mettre en place une imposition IR minimum forfaitaire et symbolique,proposition,positive,neutral
VXNlcjoxMmRhMzVmNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,194,Note: I've reformulated the ideas to make them clearer and more concise. Let me know if you'd like me to change anything!,statement,positive,neutral
VXNlcjphNjUzZjIyYi0xZDkzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,195,Prévoir une nouvelle tranche,statement,negative,neutral
VXNlcjphNjUzZjIyYi0xZDkzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,195,La tranchée actuelle est insuffisante pour répondre aux besoins,proposition,negative,negative
VXNlcjphNjUzZjIyYi0xZDkzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,195,Nous devons anticiper et préparer la prochaine étape,proposition,positive,positive
VXNlcjpiMDBlNzUwNC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,197,Les personnes doivent payer des impôts en fonction de leurs ressources,statement,positive,neutral
VXNlcjpiMDBlNzUwNC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,197,Tout le monde doit contribuer au fonctionnement de la société,proposition,positive,positive
VXNlcjo0ZGZhODMwYi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,198,Retour de l'ISF,statement,negative,negative
VXNlcjo0ZGZhODMwYi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,198,L'Exit Taxe doit être mise en place,proposition,positive,neutral
VXNlcjo0ZGZhODMwYi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,198,Plafonnement des salaires est nécessaire,proposition,positive,negative
VXNlcjo0ZGZhODMwYi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,198,Revenus maximaux doivent être établis,proposition,positive,negative
VXNlcjo0ZGZhODMwYi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,198,Renforcer les contrôles fiscaux pour prévenir la fraude et l'évasion,proposition,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Utiliser les banques privées comme collecteurs d'impôts,statement,negative,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Attribuer un compte fiscal à chaque citoyen (de la naissance au décès),proposition,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Attribuer un compte fiscal à chaque société,proposition,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Attribuer un compte fiscal à chaque entité publique,proposition,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Chaque compte fiscal serait rattaché obligatoirement à chaque compte(s) privé(s),statement,negative,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Chaque compte privé crédité = 5% serait reconduit sur le Compte Fiscal,proposition,positive,positive
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,"Chaque compte privé débité en liquide (black) et/ou extérieur (evasion, emploi ext ...) à la France = 5% serait reconduit sur le CF",proposition,positive,negative
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Cela permet un revenu universel par exemple le SMICard 5% de 1200 soit 60€ de prélevé mais 70€ de revenu universel,proposition,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Cela permet de calculer l'impôt sur le revenu (réellement à la source) avec beaucoup plus de tranches,proposition,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Cela permet un rappel d'impot automatique,proposition,positive,neutral
VXNlcjo4MDNjYjIwNS0xYWFhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,199,Cela permet d'investir dans la dette publique,proposition,positive,neutral
VXNlcjphMWQ5ZTA4ZS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,201,Un taux unique pour tous est considéré comme un objectif à atteindre,statement,positive,neutral
VXNlcjphMWQ5ZTA4ZS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,201,Tout le monde devrait être soumis au même taux d'imposition,proposition,negative,negative
VXNlcjphMWQ5ZTA4ZS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,201,Le système fiscal actuel est injuste et nécessite une réforme pour instaurer un taux unique pour tous,statement,negative,negative
VXNlcjozNGU4ZWI5MS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,202,Connaître le nombre de documents inutiles demandés par l'administration,statement,negative,neutral
VXNlcjozNGU4ZWI5MS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,202,Adapter le nombre d'agents en fonction de l'efficacité du service pour améliorer la productivité et la compréhension de la demande,proposition,positive,positive
VXNlcjozNGU4ZWI5MS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,202,L'intercommunalité a eu pour conséquence d'augmenter le nombre de fonctionnaires,statement,negative,negative
VXNlcjozNGU4ZWI5MS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,202,Le coût du service rendu est supérieur sans que la qualité soit améliorée,statement,negative,negative
VXNlcjozNGU4ZWI5MS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,202,Un chef de service veut son secrétariat pour son statut et non par besoin,proposition,negative,negative
VXNlcjozNGU4ZWI5MS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,202,Réduire le nombre de fonctionnaires territoriaux à ce qu'il était avant la mise en place des intercommunalités,proposition,positive,negative
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,Réformer complètement les impôts et la redistribution,statement,positive,neutral
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,Simplifier la gestion des systèmes vieillissants et faire économie sur la gestion,proposition,positive,positive
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,Avoir une transparence totale visible sur un site internet,proposition,negative,positive
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,"Regarder ce qu’on a besoin, y compris le remboursement de la dette sur 10 ou 20 ans",statement,positive,neutral
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,Créer l’impôt en conséquence avec beaucoup plus de tranches de l’impôt sur le revenu pour plus d’équité,proposition,negative,positive
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,"Tout le monde paye cet impôt, même minimum, ne serait-ce pour dire je participe",statement,positive,neutral
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,Supprimer toutes les niches fiscales dont plus personne n’y comprend rien,proposition,negative,negative
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,Agrer plutôt sur la TVA pour l’incitation,proposition,negative,positive
VXNlcjo0NjM1ZWMyMC0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,205,Supprimer toutes les aides et les transformer en revenu universel pour tous les adultes et un pourcentage pour chaque enfant,proposition,negative,positive
VXNlcjpjMTU0NmYzMy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,206,La France était le dernier pays à avoir l'ISF,statement,negative,neutral
VXNlcjpjMTU0NmYzMy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,206,L'ISF bloque le développement des entreprises,statement,negative,neutral
VXNlcjpjMTU0NmYzMy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,206,Donner aux français des actions détenu par l'Etat pour les enrichir,proposition,positive,positive
VXNlcjpjMTU0NmYzMy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,206,Ils pourront ainsi s'enrichir très rapidement et participer au financement des plus démunis,proposition,positive,positive
VXNlcjozNzgyZDQxMy0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,207,Les personnes travaillant au SMIC doivent payer des impôts,statement,negative,negative
VXNlcjozNzgyZDQxMy0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,207,"Tout le monde doit payer des impôts, y compris les travailleurs au SMIC",proposition,positive,neutral
VXNlcjo3N2Y0NmJlMy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,208,Les impôts sont trop élevés et pèsent lourdement sur les ménages,statement,negative,negative
VXNlcjo3N2Y0NmJlMy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,208,La réduction des impôts permettrait une augmentation du pouvoir d'achat,proposition,positive,neutral
VXNlcjo3N2Y0NmJlMy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,208,Plus de tranches d'impôt pourraient être créées pour encourager la justice fiscale,proposition,positive,neutral
VXNlcjo3N2Y0NmJlMy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,208,Les entreprises sont déjà trop taxées et ne peuvent pas absorber plus de charges,statement,negative,negative
VXNlcjoyYWUzYjgyMS0xZDc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,210,Les taux nationaux sont applicables aux impôts fonciers et aux transactions immobilières,statement,positive,neutral
VXNlcjoyYWUzYjgyMS0xZDc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,210,La CSG est totalement déductible,statement,negative,positive
VXNlcjphZTcyN2Y1Ni0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,211,Indexer les retraites sur le taux de l'inflation,statement,negative,neutral
VXNlcjphZTcyN2Y1Ni0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,211,Assurer la progressivité de la CSG,proposition,positive,positive
VXNlcjphZTcyN2Y1Ni0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,211,Augmenter le nombre de tranches de l'impôt sur le revenu,proposition,positive,positive
VXNlcjphZTcyN2Y1Ni0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,211,Exonérer totalement les Français de la taxe d'habitation ou augmenter plafond du Revenu Fiscal de Référence pour une exonération totale,proposition,positive,positive
VXNlcjphZTcyN2Y1Ni0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,211,Supprimer les niches fiscales,statement,negative,negative
VXNlcjphZTcyN2Y1Ni0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,211,Impôt sur le revenu payé par tous,statement,negative,neutral
VXNlcjphZTcyN2Y1Ni0xZTFlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,211,Note: I've reformulated some of the sentences to make them clearer and more concise.,statement,positive,neutral
VXNlcjozZmUwNTgwMC0xOTc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,214,Tous les citoyens paient l'IR,statement,negative,neutral
VXNlcjo2NWZkNmRkMS0xOTY0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,215,"Rendre publics tous les algorithmes de calcul, des impôts comme des aides",proposition,positive,neutral
